FECHA,Tipo de Cambio,Superior,Regular,Diesel,Bunker,Glp Cilindro 25Lbs.,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
21/Aug/2021,7.73501,  28.80 ,  28.00 ,  22.80 ,  17.02 ,  120.00 ,  4.80 ,,,,
22/Aug/2021,7.73501,  28.80 ,  28.00 ,  22.80 ,  17.02 ,  120.00 ,  4.80 ,,,,
23/Aug/2021,7.73248,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
24/Aug/2021,7.73216,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
25/Aug/2021,7.73273,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
26/Aug/2021,7.73256,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
27/Aug/2021,7.73179,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
28/Aug/2021,7.73179,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
29/Aug/2021,7.73179,  28.79 ,  27.99 ,  22.79 ,  16.67 ,  120.00 ,  4.80 ,,,,
30/Aug/2021,7.72752,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
31/Aug/2021,7.72957,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
01/Sep/2021,7.73080,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
02/Sep/2021,7.73415,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
03/Sep/2021,7.73213,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
04/Sep/2021,7.73213,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
05/Sep/2021,7.73213,  28.79 ,  27.99 ,  22.79 ,  17.57 ,  120.00 ,  4.80 ,,,,
06/Sep/2021,7.72922,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
07/Sep/2021,7.73432,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
08/Sep/2021,7.73144,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
09/Sep/2021,7.72900,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
10/Sep/2021,7.73025,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
11/Sep/2021,7.73025,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
12/Sep/2021,7.73025,  29.11 ,  28.40 ,  23.20 ,  17.87 ,  120.00 ,  4.80 ,,,,
13/Sep/2021,7.72909,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
14/Sep/2021,7.72760,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
15/Sep/2021,7.72760,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
16/Sep/2021,7.72827,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
17/Sep/2021,7.73272,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
18/Sep/2021,7.73272,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
19/Sep/2021,7.73272,  29.08 ,  28.40 ,  23.47 ,  17.41 ,  120.00 ,  4.80 ,,,,
20/Sep/2021,7.73082,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  126.00 ,  5.04 ,,,,
21/Sep/2021,7.72868,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  126.00 ,  5.04 ,,,,
22/Sep/2021,7.73206,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  126.00 ,  5.04 ,,,,
23/Sep/2021,7.73345,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  129.00 ,  5.16 ,,,,
24/Sep/2021,7.73690,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  129.00 ,  5.16 ,,,,
25/Sep/2021,7.73690,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  129.00 ,  5.16 ,,,,
26/Sep/2021,7.73690,  29.27 ,  28.58 ,  23.77 ,  17.55 ,  129.00 ,  5.16 ,,,,
27/Sep/2021,7.73277,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  129.00 ,  5.16 ,,,,
28/Sep/2021,7.73175,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  129.00 ,  5.16 ,,,,
29/Sep/2021,7.73524,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  129.00 ,  5.16 ,,,,
30/Sep/2021,7.73365,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  132.00 ,  5.28 ,,,,
01/Oct/2021,7.73369,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  132.00 ,  5.28 ,,,,
02/Oct/2021,7.73369,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  132.00 ,  5.28 ,,,,
03/Oct/2021,7.73369,  29.29 ,  28.59 ,  23.79 ,  17.80 ,  132.00 ,  5.28 ,,,,
04/Oct/2021,7.72995,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
05/Oct/2021,7.72931,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
06/Oct/2021,7.73116,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
07/Oct/2021,7.73216,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
08/Oct/2021,7.73128,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
09/Oct/2021,7.73128,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
10/Oct/2021,7.73128,  29.01 ,  28.30 ,  24.48 ,  18.55 ,  132.00 ,  5.28 ,,,,
11/Oct/2021,7.72898,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
12/Oct/2021,7.72898,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
13/Oct/2021,7.73177,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
14/Oct/2021,7.72891,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
15/Oct/2021,7.73147,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
16/Oct/2021,7.73147,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
17/Oct/2021,7.73147,  29.98 ,  29.28 ,  25.41 ,  19.35 ,  132.00 ,  5.28 ,,,,
18/Oct/2021,7.73017,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
19/Oct/2021,7.72756,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
20/Oct/2021,7.72756,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
21/Oct/2021,7.72975,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
22/Oct/2021,7.73264,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
23/Oct/2021,7.73264,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
24/Oct/2021,7.73264,  29.97 ,  29.28 ,  25.44 ,  19.45 ,  132.00 ,  5.28 ,,,,
25/Oct/2021,7.72948,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
26/Oct/2021,7.72908,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
27/Oct/2021,7.73331,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
28/Oct/2021,7.73647,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
29/Oct/2021,7.73464,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
30/Oct/2021,7.73464,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
31/Oct/2021,7.73464,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  132.00 ,  5.28 ,,,,
01/Nov/2021,7.73464,  30.98 ,  30.28 ,  26.49 ,  19.22 ,  138.67 ,  5.55 ,,,,
02/Nov/2021,7.73554,  30.98 ,  30.28 ,  26.48 ,  18.95 ,  138.67 ,  5.55 ,,,,
03/Nov/2021,7.73091,  30.98 ,  30.28 ,  26.48 ,  18.95 ,  138.67 ,  5.55 ,,,,
04/Nov/2021,7.73206,  30.98 ,  30.28 ,  26.48 ,  18.95 ,  138.67 ,  5.55 ,,,,
05/Nov/2021,7.73221,  30.98 ,  30.28 ,  26.48 ,  18.95 ,  138.67 ,  5.55 ,,,,
06/Nov/2021,7.73221,  30.98 ,  30.28 ,  26.48 ,  18.95 ,  138.67 ,  5.55 ,,,,
07/Nov/2021,7.73221,  30.98 ,  30.28 ,  26.48 ,  18.95 ,  138.67 ,  5.55 ,,,,
08/Nov/2021,7.72991,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
09/Nov/2021,7.72837,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
10/Nov/2021,7.72687,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
11/Nov/2021,7.72750,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
12/Nov/2021,7.73171,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
13/Nov/2021,7.73171,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
14/Nov/2021,7.73171,  30.99 ,  30.30 ,  26.49 ,  18.45 ,  138.67 ,  5.55 ,,,,
15/Nov/2021,7.72977,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
16/Nov/2021,7.72696,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
17/Nov/2021,7.73290,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
18/Nov/2021,7.73088,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
19/Nov/2021,7.73298,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
20/Nov/2021,7.73298,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
21/Nov/2021,7.73298,  30.63 ,  29.93 ,  26.12 ,  18.30 ,  138.67 ,  5.55 ,,,,
22/Nov/2021,7.72540,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
23/Nov/2021,7.72921,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
24/Nov/2021,7.73146,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
25/Nov/2021,7.73144,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
26/Nov/2021,7.73483,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
27/Nov/2021,7.73483,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
28/Nov/2021,7.73483,  30.01 ,  29.32 ,  25.70 ,  18.45 ,  138.67 ,  5.55 ,,,,
29/Nov/2021,7.73149,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  138.67 ,  5.55 ,,,,
30/Nov/2021,7.73058,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  138.67 ,  5.55 ,,,,
01/Dec/2021,7.73219,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  122.00 ,  4.88 ,,,,
02/Dec/2021,7.73080,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  122.00 ,  4.88 ,,,,
03/Dec/2021,7.73654,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  122.00 ,  4.88 ,,,,
04/Dec/2021,7.73654,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  122.00 ,  4.88 ,,,,
05/Dec/2021,7.73654,  29.78 ,  29.07 ,  25.33 ,  17.95 ,  122.00 ,  4.88 ,,,,
06/Dec/2021,7.72819,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
07/Dec/2021,7.72825,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
08/Dec/2021,7.73170,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
09/Dec/2021,7.72860,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
10/Dec/2021,7.73244,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
11/Dec/2021,7.73244,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
12/Dec/2021,7.73244,  28.82 ,  28.10 ,  24.36 ,  16.95 ,  122.00 ,  4.88 ,,,,
13/Dec/2021,7.72760,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
14/Dec/2021,7.72471,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
15/Dec/2021,7.72525,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
16/Dec/2021,7.72374,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
17/Dec/2021,7.72464,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
18/Dec/2021,7.72464,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
19/Dec/2021,7.72464,  28.78 ,  28.06 ,  24.28 ,  16.95 ,  122.00 ,  4.88 ,,,,
20/Dec/2021,7.72210,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
21/Dec/2021,7.71769,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
22/Dec/2021,7.72082,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
23/Dec/2021,7.71827,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
24/Dec/2021,7.71628,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
25/Dec/2021,7.71628,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
26/Dec/2021,7.71628,  28.78 ,  28.06 ,  24.28 ,  17.10 ,  122.00 ,  4.88 ,,,,
27/Dec/2021,7.71628,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
28/Dec/2021,7.72447,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
29/Dec/2021,7.71924,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
30/Dec/2021,7.71912,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
31/Dec/2021,7.71912,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
01/Jan/2022,7.71912,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
02/Jan/2022,7.71912,  28.69 ,  27.91 ,  24.51 ,  17.28 ,  122.00 ,  4.88 ,,,,
03/Jan/2022,7.71912,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
04/Jan/2022,7.71745,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
05/Jan/2022,7.71558,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
06/Jan/2022,7.71823,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
07/Jan/2022,7.71343,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
08/Jan/2022,7.71343,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
09/Jan/2022,7.71343,  28.79 ,  27.99 ,  24.60 ,  17.91 ,  122.00 ,  4.88 ,,,,
10/Jan/2022,7.71101,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
11/Jan/2022,7.70832,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
12/Jan/2022,7.70898,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
13/Jan/2022,7.70620,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
14/Jan/2022,7.70777,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
15/Jan/2022,7.70777,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
16/Jan/2022,7.70777,  29.65 ,  28.85 ,  25.46 ,  18.55 ,  122.00 ,  4.88 ,,,,
17/Jan/2022,7.70046,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
18/Jan/2022,7.70453,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
19/Jan/2022,7.69958,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
20/Jan/2022,7.69537,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
21/Jan/2022,7.69195,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
22/Jan/2022,7.69195,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
23/Jan/2022,7.69195,  30.49 ,  29.69 ,  26.49 ,  18.97 ,  122.00 ,  4.88 ,,,,
24/Jan/2022,7.68855,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
25/Jan/2022,7.68581,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
26/Jan/2022,7.68541,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
27/Jan/2022,7.68649,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
28/Jan/2022,7.68995,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
29/Jan/2022,7.68995,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
30/Jan/2022,7.68995,  31.49 ,  30.69 ,  27.49 ,  19.55 ,  122.00 ,  4.88 ,,,,
31/Jan/2022,7.68981,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
01/Feb/2022,7.68555,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
02/Feb/2022,7.69221,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
03/Feb/2022,7.69189,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
04/Feb/2022,7.69495,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
05/Feb/2022,7.69495,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
06/Feb/2022,7.69495,  31.50 ,  30.69 ,  27.98 ,  19.85 ,  122.00 ,  4.88 ,,,,
07/Feb/2022,7.69122,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
08/Feb/2022,7.68860,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
09/Feb/2022,7.69229,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
10/Feb/2022,7.69531,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
11/Feb/2022,7.69226,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
12/Feb/2022,7.69226,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
13/Feb/2022,7.69226,  32.19 ,  32.39 ,  28.58 ,  20.30 ,  122.00 ,  4.88 ,,,,
14/Feb/2022,7.69255,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
15/Feb/2022,7.68841,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
16/Feb/2022,7.69562,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
17/Feb/2022,7.69349,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
18/Feb/2022,7.70039,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
19/Feb/2022,7.70039,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
20/Feb/2022,7.70039,  32.22 ,  31.42 ,  28.61 ,  20.35 ,  122.00 ,  4.88 ,,,,
21/Feb/2022,7.69849,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
22/Feb/2022,7.70788,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
23/Feb/2022,7.70468,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
24/Feb/2022,7.71285,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
25/Feb/2022,7.71690,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
26/Feb/2022,7.71690,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
27/Feb/2022,7.71690,  33.50 ,  32.70 ,  29.88 ,  20.35 ,  122.00 ,  4.88 ,,,,
28/Feb/2022,7.71322,  33.88 ,  33.29 ,  30.09 ,  20.00 ,  122.00 ,  4.88 ,,,,
01/Mar/2022,7.70440,  33.88 ,  33.29 ,  30.09 ,  20.00 ,  142.00 ,  5.68 ,,,,
02/Mar/2022,7.70543,  33.88 ,  33.29 ,  30.09 ,  20.00 ,  142.00 ,  5.68 ,,,,
03/Mar/2022,7.71199,  35.99 ,  35.39 ,  33.09 ,  20.00 ,  142.00 ,  5.68 ,,,,
04/Mar/2022,7.71002,  35.99 ,  35.39 ,  33.09 ,  20.00 ,  142.00 ,  5.68 ,,,,
05/Mar/2022,7.71002,  35.99 ,  35.39 ,  33.09 ,  20.00 ,  142.00 ,  5.68 ,,,,
06/Mar/2022,7.71002,  35.99 ,  35.39 ,  33.09 ,  20.00 ,  142.00 ,  5.68 ,,,,
07/Mar/2022,7.70431,  37.98 ,  37.39 ,  36.09 ,  21.90 ,  142.00 ,  5.68 ,,,,
08/Mar/2022,7.69932,  37.98 ,  37.39 ,  36.09 ,  21.90 ,  142.00 ,  5.68 ,,,,
09/Mar/2022,7.70110,  39.99 ,  39.42 ,  40.25 ,  21.90 ,  147.00 ,  5.88 ,,,,
10/Mar/2022,7.70164,  39.99 ,  39.42 ,  40.25 ,  21.90 ,  147.00 ,  5.88 ,,,,
11/Mar/2022,7.70105,  39.99 ,  39.42 ,  40.25 ,  21.90 ,  147.00 ,  5.88 ,,,,
12/Mar/2022,7.70105,  39.99 ,  39.42 ,  40.25 ,  21.90 ,  147.00 ,  5.88 ,,,,
13/Mar/2022,7.70105,  37.98 ,  37.39 ,  35.48 ,  21.90 ,  147.00 ,  5.88 ,,,,
14/Mar/2022,7.69793,  37.98 ,  37.39 ,  35.48 ,  24.96 ,  147.00 ,  5.88 ,,,,
15/Mar/2022,7.69146,  37.98 ,  37.39 ,  35.48 ,  24.96 ,  147.00 ,  5.88 ,,,,
16/Mar/2022,7.69510,  38.00 ,  37.39 ,  35.70 ,  24.60 ,  147.00 ,  5.88 ,,,,
17/Mar/2022,7.69380,  38.00 ,  37.39 ,  35.70 ,  24.60 ,  147.00 ,  5.88 ,,,,
18/Mar/2022,7.69159,  38.00 ,  37.39 ,  35.70 ,  24.60 ,  142.00 ,  5.68 ,,,,
19/Mar/2022,7.69159,  38.00 ,  37.39 ,  35.70 ,  24.60 ,  142.00 ,  5.68 ,,,,
20/Mar/2022,7.69159,  38.00 ,  37.39 ,  35.70 ,  24.60 ,  142.00 ,  5.68 ,,,,
21/Mar/2022,7.68837,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
22/Mar/2022,7.68464,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
23/Mar/2022,7.68438,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
24/Mar/2022,7.68270,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
25/Mar/2022,7.68169,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
26/Mar/2022,7.68169,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
27/Mar/2022,7.68169,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
28/Mar/2022,7.67889,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
29/Mar/2022,7.67830,  38.09 ,  34.47 ,  35.66 ,  22.70 ,  142.00 ,  5.68 ,,,,
30/Mar/2022,7.68052,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  142.00 ,  5.68 ,,,,
31/Mar/2022,7.68025,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  142.00 ,  5.68 ,,,,
01/Apr/2022,7.67947,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  122.00 ,  4.88 ,,,,
02/Apr/2022,7.67947,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  122.00 ,  4.88 ,,,,
03/Apr/2022,7.67947,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  122.00 ,  4.88 ,,,,
04/Apr/2022,7.67499,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  122.00 ,  4.88 ,,,,
05/Apr/2022,7.67298,  38.91 ,  38.31 ,  37.39 ,  25.10 ,  122.00 ,  4.88 ,,,,
06/Apr/2022,7.67500,  37.98 ,  35.09 ,  32.25 ,  23.66 ,  122.00 ,  4.88 ,,,,
07/Apr/2022,7.66993,  37.98 ,  35.09 ,  32.25 ,  23.66 ,  122.00 ,  4.88 ,,,,
08/Apr/2022,7.66874,  37.98 ,  35.09 ,  32.25 ,  23.66 ,  122.00 ,  4.88 ,,,,
