"15/Aug/2022","7.73400","  35.64 ","  34.75 ","  33.98 ","  21.35 ","  122.00 ","  4.88 ","","",""
"16/Aug/2022","7.72649","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"17/Aug/2022","7.72851","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"18/Aug/2022","7.73095","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"19/Aug/2022","7.72780","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"20/Aug/2022","7.72780","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"21/Aug/2022","7.72780","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"22/Aug/2022","7.72716","  36.32 ","  35.39 ","  35.10 ","  21.13 ","  122.00 ","  4.88 ","","",""
"23/Aug/2022","7.72815","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"24/Aug/2022","7.73053","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"25/Aug/2022","7.73380","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"26/Aug/2022","7.73368","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"27/Aug/2022","7.73368","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"28/Aug/2022","7.73368","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"29/Aug/2022","7.73147","  35.65 ","  34.72 ","  35.80 ","  19.88 ","  122.00 ","  4.88 ","","",""
"30/Aug/2022","7.73099","  35.55 ","  34.62 ","  35.19 ","  20.06 ","  122.00 ","  4.88 ","","",""
"31/Aug/2022","7.73819","  35.55 ","  34.62 ","  35.19 ","  20.06 ","  122.00 ","  4.88 ","","",""
"01/Sep/2022","7.74080","  35.55 ","  34.62 ","  35.19 ","  20.06 ","  142.00 ","  5.68 ","","",""
"02/Sep/2022","7.74268","  35.55 ","  34.62 ","  35.19 ","  20.06 ","  142.00 ","  5.68 ","","",""
"03/Sep/2022","7.74268","  35.55 ","  34.62 ","  35.19 ","  20.06 ","  142.00 ","  5.68 ","","",""
"04/Sep/2022","7.74268","  35.55 ","  34.62 ","  35.19 ","  20.06 ","  142.00 ","  5.68 ","","",""
"05/Sep/2022","7.74108","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"06/Sep/2022","7.75755","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"07/Sep/2022","7.75842","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"08/Sep/2022","7.77893","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"09/Sep/2022","7.79688","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"10/Sep/2022","7.79688","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"11/Sep/2022","7.79688","  34.49 ","  33.58 ","  32.24 ","  19.45 ","  142.00 ","  5.68 ","","",""
"12/Sep/2022","7.78774","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"13/Sep/2022","7.78898","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"14/Sep/2022","7.79585","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"15/Sep/2022","7.79585","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"16/Sep/2022","7.79626","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"17/Sep/2022","7.79626","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"18/Sep/2022","7.79626","  34.16 ","  33.24 ","  31.41 ","  19.45 ","  142.00 ","  5.68 ","","",""
"19/Sep/2022","7.79986","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"20/Sep/2022","7.80091","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"21/Sep/2022","7.81384","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"22/Sep/2022","7.82975","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"23/Sep/2022","7.84200","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"24/Sep/2022","7.84200","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"25/Sep/2022","7.84200","  34.12 ","  33.22 ","  30.00 ","  17.57 ","  142.00 ","  5.68 ","","",""
"26/Sep/2022","7.84218","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  142.00 ","  5.68 ","","",""
"27/Sep/2022","7.84578","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  142.00 ","  5.68 ","","",""
"28/Sep/2022","7.85501","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  142.00 ","  5.68 ","","",""
"29/Sep/2022","7.86284","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  142.00 ","  5.68 ","","",""
"30/Sep/2022","7.88368","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  142.00 ","  5.68 ","","",""
"01/Oct/2022","7.88368","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  122.00 ","  4.88 ","","",""
"02/Oct/2022","7.88368","  34.18 ","  33.28 ","  29.16 ","  16.92 ","  122.00 ","  4.88 ","","",""
"03/Oct/2022","7.89856","  34.16 ","  33.27 ","  32.33 ","  15.92 ","  122.00 ","  4.88 ","","",""
"04/Oct/2022","7.90963","  34.16 ","  33.27 ","  32.33 ","  15.92 ","  122.00 ","  4.88 ","","",""
"05/Oct/2022","7.91233","  34.16 ","  33.27 ","  32.33 ","  15.92 ","  122.00 ","  4.88 ","","",""
"06/Oct/2022","7.90260","  35.19 ","  34.29 ","  35.89 ","  15.92 ","  122.00 ","  4.88 ","","",""
"07/Oct/2022","7.89334","  35.19 ","  34.29 ","  35.89 ","  15.92 ","  122.00 ","  4.88 ","","",""
"08/Oct/2022","7.89334","  35.19 ","  34.29 ","  35.89 ","  15.92 ","  122.00 ","  4.88 ","","",""
"09/Oct/2022","7.89334","  35.19 ","  34.29 ","  35.89 ","  15.92 ","  122.00 ","  4.88 ","","",""
"10/Oct/2022","7.87662","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"11/Oct/2022","7.87570","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"12/Oct/2022","7.87570","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"13/Oct/2022","7.86625","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"14/Oct/2022","7.86252","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"15/Oct/2022","7.86252","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"16/Oct/2022","7.86252","  36.92 ","  35.99 ","  38.46 ","  16.22 ","  122.00 ","  4.88 ","","",""
"17/Oct/2022","7.85768","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"18/Oct/2022","7.85275","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"19/Oct/2022","7.85157","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"20/Oct/2022","7.85157","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"21/Oct/2022","7.84831","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"22/Oct/2022","7.84831","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"23/Oct/2022","7.84831","  37.14 ","  36.23 ","  41.27 ","  15.37 ","  122.00 ","  4.88 ","","",""
"24/Oct/2022","7.84248","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"25/Oct/2022","7.84511","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"26/Oct/2022","7.84399","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"27/Oct/2022","7.83655","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"28/Oct/2022","7.83772","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"29/Oct/2022","7.83772","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"30/Oct/2022","7.83772","  37.17 ","  36.27 ","  41.25 ","  16.07 ","  122.00 ","  4.88 ","","",""
"31/Oct/2022","7.82857","  37.17 ","  36.27 ","  41.25 ","  16.37 ","  122.00 ","  4.88 ","","",""
"01/Nov/2022","7.82857","  37.17 ","  36.27 ","  41.25 ","  16.37 ","  122.00 ","  4.88 ","","",""
"02/Nov/2022","7.82497","  36.75 ","  35.57 ","  39.90 ","  16.37 ","  122.00 ","  4.88 ","","",""
"03/Nov/2022","7.82784","  36.75 ","  35.57 ","  39.90 ","  16.37 ","  122.00 ","  4.88 ","","",""
"04/Nov/2022","7.82196","  36.75 ","  35.57 ","  39.90 ","  16.37 ","  122.00 ","  4.88 ","","",""
"05/Nov/2022","7.82196","  36.75 ","  35.57 ","  39.90 ","  16.37 ","  122.00 ","  4.88 ","","",""
"06/Nov/2022","7.82196","  36.75 ","  35.57 ","  39.90 ","  16.37 ","  122.00 ","  4.88 ","","",""
"07/Nov/2022","7.81898","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"08/Nov/2022","7.81314","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"09/Nov/2022","7.81259","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"10/Nov/2022","7.81160","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"11/Nov/2022","7.80692","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"12/Nov/2022","7.80692","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"13/Nov/2022","7.80692","  36.70 ","  35.50 ","  39.82 ","  17.37 ","  122.00 ","  4.88 ","","",""
"14/Nov/2022","7.80536","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"15/Nov/2022","7.79823","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"16/Nov/2022","7.79839","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"17/Nov/2022","7.79936","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"18/Nov/2022","7.79773","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"19/Nov/2022","7.79773","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"20/Nov/2022","7.79773","  37.37 ","  35.87 ","  40.59 ","  17.87 ","  122.00 ","  4.88 ","","",""
"21/Nov/2022","7.79372","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"22/Nov/2022","7.80497","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"23/Nov/2022","7.81468","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"24/Nov/2022","7.81830","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"25/Nov/2022","7.82619","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"26/Nov/2022","7.82619","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"27/Nov/2022","7.82619","  36.14 ","  34.54 ","  38.17 ","  17.27 ","  122.00 ","  4.88 ","","",""
"28/Nov/2022","7.81998","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"29/Nov/2022","7.82766","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"30/Nov/2022","7.84134","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"01/Dec/2022","7.84143","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"02/Dec/2022","7.85875","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"03/Dec/2022","7.85875","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"04/Dec/2022","7.85875","  34.94 ","  33.32 ","  35.96 ","  17.27 ","  122.00 ","  4.88 ","","",""
"05/Dec/2022","7.87534","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"06/Dec/2022","7.90912","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"07/Dec/2022","7.93024","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"08/Dec/2022","7.90901","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"09/Dec/2022","7.89634","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"10/Dec/2022","7.89634","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"11/Dec/2022","7.89634","  34.50 ","  32.90 ","  35.58 ","  15.97 ","  122.00 ","  4.88 ","","",""
"12/Dec/2022","7.88174","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"13/Dec/2022","7.87402","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"14/Dec/2022","7.87702","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"15/Dec/2022","7.86627","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"16/Dec/2022","7.86912","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"17/Dec/2022","7.86912","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"18/Dec/2022","7.86912","  33.98 ","  32.39 ","  34.80 ","  15.37 ","  122.00 ","  4.88 ","","",""
"19/Dec/2022","7.85836","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"20/Dec/2022","7.85599","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"21/Dec/2022","7.85419","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"22/Dec/2022","7.85527","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"23/Dec/2022","7.84914","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"24/Dec/2022","7.84914","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"25/Dec/2022","7.84914","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"26/Dec/2022","7.84914","  33.48 ","  31.96 ","  33.95 ","  15.69 ","  122.00 ","  4.88 ","","",""
"27/Dec/2022","7.84739","  32.55 ","  30.99 ","  33.75 ","  15.99 ","  122.00 ","  4.88 ","","",""
"28/Dec/2022","7.85028","  32.55 ","  30.99 ","  33.75 ","  15.99 ","  122.00 ","  4.88 ","","",""
"29/Dec/2022","7.85222","  32.55 ","  30.99 ","  33.75 ","  15.99 ","  122.00 ","  4.88 ","","",""
"30/Dec/2022","7.85222","  32.55 ","  30.99 ","  33.75 ","  15.99 ","  122.00 ","  4.88 ","","",""
"31/Dec/2022","7.85222","  32.55 ","  30.99 ","  33.75 ","  15.99 ","  122.00 ","  4.88 ","","",""
"Fuente precios nacionales: Sección Comercialización de Combustibles DGH, MEM.","","","","","","","","","",""
"Fuente tipo de cambio: Banco de Guatemala.","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
